,chlor_a,Station,date,lat,lon,sst,Year,Month,Day
9342,1.2506335,A,20221013,22.125,114.625,27.63,2022,10,13
9343,0.9481418,B,20221013,22.125,114.875,27.599998,2022,10,13
9344,0.75761706,C,20221013,22.125,115.125,27.539999,2022,10,13
9345,2.3740153,D,20221013,22.375,114.625,27.599998,2022,10,13
9346,2.263529,E,20221013,22.375,114.875,27.519999,2022,10,13
9347,2.285691,F,20221013,22.375,115.125,27.38,2022,10,13
9348,1.3999032,A,20221014,22.125,114.625,27.5,2022,10,14
9349,1.044784,B,20221014,22.125,114.875,27.47,2022,10,14
9350,0.84020275,C,20221014,22.125,115.125,27.39,2022,10,14
9351,2.396531,D,20221014,22.375,114.625,27.48,2022,10,14
9352,2.2162862,E,20221014,22.375,114.875,27.39,2022,10,14
9353,2.2048283,F,20221014,22.375,115.125,27.23,2022,10,14
9354,1.4980303,A,20221015,22.125,114.625,27.48,2022,10,15
9355,1.1269151,B,20221015,22.125,114.875,27.449999,2022,10,15
9356,0.909093,C,20221015,22.125,115.125,27.349998,2022,10,15
9357,2.4241335,D,20221015,22.375,114.625,27.49,2022,10,15
9358,2.2207243,E,20221015,22.375,114.875,27.4,2022,10,15
9359,2.197507,F,20221015,22.375,115.125,27.26,2022,10,15
9360,1.5782741,A,20221016,22.125,114.625,27.699999,2022,10,16
9361,1.2164499,B,20221016,22.125,114.875,27.63,2022,10,16
9362,0.9915881,C,20221016,22.125,115.125,27.47,2022,10,16
9363,2.5242136,D,20221016,22.375,114.625,27.699999,2022,10,16
9364,2.3351347,E,20221016,22.375,114.875,27.609999,2022,10,16
9365,2.304451,F,20221016,22.375,115.125,27.4,2022,10,16
9366,1.7259823,A,20221017,22.125,114.625,27.779999,2022,10,17
9367,1.3704913,B,20221017,22.125,114.875,27.71,2022,10,17
9368,1.135422,C,20221017,22.125,115.125,27.55,2022,10,17
9369,2.7043211,D,20221017,22.375,114.625,27.83,2022,10,17
9370,2.532166,E,20221017,22.375,114.875,27.689999,2022,10,17
9371,2.4940565,F,20221017,22.375,115.125,27.47,2022,10,17
9372,1.973287,A,20221018,22.125,114.625,26.89,2022,10,18
9373,1.5592,B,20221018,22.125,114.875,26.82,2022,10,18
9374,1.2835478,C,20221018,22.125,115.125,26.67,2022,10,18
9375,3.0955381,D,20221018,22.375,114.625,26.89,2022,10,18
9376,2.8850985,E,20221018,22.375,114.875,26.779999,2022,10,18
9377,2.827473,F,20221018,22.375,115.125,26.56,2022,10,18
9378,1.9042845,A,20221019,22.125,114.625,26.8,2022,10,19
9379,1.5161558,B,20221019,22.125,114.875,26.71,2022,10,19
9380,1.2514961,C,20221019,22.125,115.125,26.55,2022,10,19
9381,2.9762037,D,20221019,22.375,114.625,26.65,2022,10,19
9382,2.7744715,E,20221019,22.375,114.875,26.539999,2022,10,19
9383,2.7129664,F,20221019,22.375,115.125,26.34,2022,10,19
9384,2.0049336,A,20221020,22.125,114.625,26.92,2022,10,20
9385,1.5909452,B,20221020,22.125,114.875,26.779999,2022,10,20
9386,1.3191031,C,20221020,22.125,115.125,26.65,2022,10,20
9387,3.0743759,D,20221020,22.375,114.625,26.769999,2022,10,20
9388,2.835249,E,20221020,22.375,114.875,26.58,2022,10,20
9389,2.7563035,F,20221020,22.375,115.125,26.359999,2022,10,20
9390,2.2993846,A,20221021,22.125,114.625,26.96,2022,10,21
9391,1.8393366,B,20221021,22.125,114.875,26.82,2022,10,21
9392,1.5449542,C,20221021,22.125,115.125,26.74,2022,10,21
9393,3.318324,D,20221021,22.375,114.625,26.81,2022,10,21
9394,3.016258,E,20221021,22.375,114.875,26.58,2022,10,21
9395,2.901103,F,20221021,22.375,115.125,26.359999,2022,10,21
9396,2.678777,A,20221022,22.125,114.625,27.109999,2022,10,22
9397,2.1619012,B,20221022,22.125,114.875,26.98,2022,10,22
9398,1.8623259,C,20221022,22.125,115.125,26.91,2022,10,22
9399,3.6955538,D,20221022,22.375,114.625,26.99,2022,10,22
9400,3.317449,E,20221022,22.375,114.875,26.74,2022,10,22
9401,3.1999838,F,20221022,22.375,115.125,26.529999,2022,10,22
9402,2.7330089,A,20221023,22.125,114.625,27.0,2022,10,23
9403,2.1900413,B,20221023,22.125,114.875,26.91,2022,10,23
9404,1.9282947,C,20221023,22.125,115.125,26.869999,2022,10,23
9405,3.7981565,D,20221023,22.375,114.625,26.96,2022,10,23
9406,3.391353,E,20221023,22.375,114.875,26.73,2022,10,23
9407,3.3268688,F,20221023,22.375,115.125,26.55,2022,10,23
9408,2.4976752,A,20221024,22.125,114.625,26.5,2022,10,24
9409,2.117256,B,20221024,22.125,114.875,26.439999,2022,10,24
9410,1.9251794,C,20221024,22.125,115.125,26.47,2022,10,24
9411,3.5468254,D,20221024,22.375,114.625,26.59,2022,10,24
9412,3.3173845,E,20221024,22.375,114.875,26.38,2022,10,24
9413,3.3246133,F,20221024,22.375,115.125,26.21,2022,10,24
9414,2.5771139,A,20221025,22.125,114.625,26.199999,2022,10,25
9415,2.2395315,B,20221025,22.125,114.875,26.109999,2022,10,25
9416,2.0681162,C,20221025,22.125,115.125,26.08,2022,10,25
9417,3.5507827,D,20221025,22.375,114.625,26.26,2022,10,25
9418,3.3633013,E,20221025,22.375,114.875,26.029999,2022,10,25
9419,3.3705642,F,20221025,22.375,115.125,25.84,2022,10,25
9420,2.1805906,A,20221026,22.125,114.625,25.789999,2022,10,26
9421,1.8958848,B,20221026,22.125,114.875,25.75,2022,10,26
9422,1.705211,C,20221026,22.125,115.125,25.81,2022,10,26
9423,2.9563744,D,20221026,22.375,114.625,25.779999,2022,10,26
9424,2.8591862,E,20221026,22.375,114.875,25.609999,2022,10,26
9425,2.8691666,F,20221026,22.375,115.125,25.47,2022,10,26
9426,2.0790703,A,20221027,22.125,114.625,25.449999,2022,10,27
9427,1.7666204,B,20221027,22.125,114.875,25.49,2022,10,27
9428,1.5561584,C,20221027,22.125,115.125,25.63,2022,10,27
9429,2.8411102,D,20221027,22.375,114.625,25.359999,2022,10,27
9430,2.7018561,E,20221027,22.375,114.875,25.24,2022,10,27
9431,2.6921659,F,20221027,22.375,115.125,25.16,2022,10,27
9432,2.1587448,A,20221028,22.125,114.625,25.24,2022,10,28
9433,1.7907534,B,20221028,22.125,114.875,25.34,2022,10,28
9434,1.5358217,C,20221028,22.125,115.125,25.519999,2022,10,28
9435,2.9460738,D,20221028,22.375,114.625,25.14,2022,10,28
9436,2.7484424,E,20221028,22.375,114.875,25.039999,2022,10,28
9437,2.6667488,F,20221028,22.375,115.125,25.0,2022,10,28
9438,1.8781636,A,20221029,22.125,114.625,25.09,2022,10,29
9439,1.5114659,B,20221029,22.125,114.875,25.21,2022,10,29
9440,1.2815148,C,20221029,22.125,115.125,25.42,2022,10,29
9441,2.6756701,D,20221029,22.375,114.625,24.97,2022,10,29
9442,2.484148,E,20221029,22.375,114.875,24.91,2022,10,29
9443,2.4531412,F,20221029,22.375,115.125,24.89,2022,10,29
9444,1.7506722,A,20221030,22.125,114.625,25.17,2022,10,30
9445,1.3979865,B,20221030,22.125,114.875,25.23,2022,10,30
9446,1.1752856,C,20221030,22.125,115.125,25.34,2022,10,30
9447,2.5284424,D,20221030,22.375,114.625,25.08,2022,10,30
9448,2.3403392,E,20221030,22.375,114.875,24.97,2022,10,30
9449,2.3099806,F,20221030,22.375,115.125,24.949999,2022,10,30
9450,1.773861,A,20221031,22.125,114.625,25.21,2022,10,31
9451,1.4152551,B,20221031,22.125,114.875,25.22,2022,10,31
9452,1.1862137,C,20221031,22.125,115.125,25.279999,2022,10,31
9453,2.549978,D,20221031,22.375,114.625,25.13,2022,10,31
9454,2.353612,E,20221031,22.375,114.875,25.05,2022,10,31
9455,2.3141549,F,20221031,22.375,115.125,24.99,2022,10,31
9456,1.8330758,A,20221101,22.125,114.625,24.869999,2022,11,1
9457,1.4582486,B,20221101,22.125,114.875,24.84,2022,11,1
9458,1.2191572,C,20221101,22.125,115.125,24.869999,2022,11,1
9459,2.6346023,D,20221101,22.375,114.625,24.859999,2022,11,1
9460,2.4239404,E,20221101,22.375,114.875,24.699999,2022,11,1
9461,2.378709,F,20221101,22.375,115.125,24.64,2022,11,1
9462,1.7242212,A,20221102,22.125,114.625,24.779999,2022,11,2
9463,1.3747032,B,20221102,22.125,114.875,24.9,2022,11,2
9464,1.1468638,C,20221102,22.125,115.125,25.06,2022,11,2
9465,2.471426,D,20221102,22.375,114.625,24.72,2022,11,2
9466,2.282046,E,20221102,22.375,114.875,24.71,2022,11,2
9467,2.2382042,F,20221102,22.375,115.125,24.76,2022,11,2
9468,1.6833926,A,20221103,22.125,114.625,23.72,2022,11,3
9469,1.3213226,B,20221103,22.125,114.875,24.029999,2022,11,3
9470,1.085773,C,20221103,22.125,115.125,24.64,2022,11,3
9471,2.4199553,D,20221103,22.375,114.625,23.47,2022,11,3
9472,2.2220256,E,20221103,22.375,114.875,23.64,2022,11,3
9473,2.1719742,F,20221103,22.375,115.125,23.92,2022,11,3
9474,2.1639426,A,20221104,22.125,114.625,23.59,2022,11,4
9475,1.715,B,20221104,22.125,114.875,23.93,2022,11,4
9476,1.4367607,C,20221104,22.125,115.125,24.449999,2022,11,4
9477,2.9285204,D,20221104,22.375,114.625,23.38,2022,11,4
9478,2.597822,E,20221104,22.375,114.875,23.5,2022,11,4
9479,2.4808362,F,20221104,22.375,115.125,23.67,2022,11,4
9480,1.9969169,A,20221105,22.125,114.625,23.75,2022,11,5
9481,1.5846248,B,20221105,22.125,114.875,24.17,2022,11,5
9482,1.3394568,C,20221105,22.125,115.125,24.64,2022,11,5
9483,2.6987274,D,20221105,22.375,114.625,23.56,2022,11,5
9484,2.4018946,E,20221105,22.375,114.875,23.73,2022,11,5
9485,2.315864,F,20221105,22.375,115.125,24.05,2022,11,5
9486,1.8132207,A,20221106,22.125,114.625,23.55,2022,11,6
9487,1.4608637,B,20221106,22.125,114.875,24.019999,2022,11,6
9488,1.2372077,C,20221106,22.125,115.125,24.67,2022,11,6
9489,2.479915,D,20221106,22.375,114.625,23.4,2022,11,6
9490,2.263016,E,20221106,22.375,114.875,23.699999,2022,11,6
9491,2.1922534,F,20221106,22.375,115.125,24.1,2022,11,6
9492,1.8463261,A,20221107,22.125,114.625,23.59,2022,11,7
9493,1.4866287,B,20221107,22.125,114.875,24.05,2022,11,7
9494,1.2647806,C,20221107,22.125,115.125,24.619999,2022,11,7
9495,2.5620887,D,20221107,22.375,114.625,23.42,2022,11,7
9496,2.3477478,E,20221107,22.375,114.875,23.71,2022,11,7
9497,2.2909162,F,20221107,22.375,115.125,24.07,2022,11,7
9498,1.7803383,A,20221108,22.125,114.625,23.66,2022,11,8
9499,1.446637,B,20221108,22.125,114.875,24.019999,2022,11,8
9500,1.2227837,C,20221108,22.125,115.125,24.46,2022,11,8
9501,2.5103571,D,20221108,22.375,114.625,23.359999,2022,11,8
9502,2.3236117,E,20221108,22.375,114.875,23.49,2022,11,8
9503,2.261293,F,20221108,22.375,115.125,23.779999,2022,11,8
9504,1.6518985,A,20221109,22.125,114.625,23.699999,2022,11,9
9505,1.3506026,B,20221109,22.125,114.875,24.13,2022,11,9
9506,1.1092224,C,20221109,22.125,115.125,24.55,2022,11,9
9507,2.3728256,D,20221109,22.375,114.625,23.31,2022,11,9
9508,2.212042,E,20221109,22.375,114.875,23.51,2022,11,9
9509,2.117716,F,20221109,22.375,115.125,23.75,2022,11,9
9510,1.5999825,A,20221110,22.125,114.625,23.83,2022,11,10
9511,1.2892781,B,20221110,22.125,114.875,24.31,2022,11,10
9512,0.9765023,C,20221110,22.125,115.125,24.71,2022,11,10
9513,2.635381,D,20221110,22.375,114.625,23.48,2022,11,10
9514,2.592006,E,20221110,22.375,114.875,23.71,2022,11,10
9515,2.5088649,F,20221110,22.375,115.125,23.97,2022,11,10
9516,1.7516378,A,20221111,22.125,114.625,23.96,2022,11,11
9517,1.4052474,B,20221111,22.125,114.875,24.449999,2022,11,11
9518,1.0351893,C,20221111,22.125,115.125,24.84,2022,11,11
9519,2.9543705,D,20221111,22.375,114.625,23.609999,2022,11,11
9520,2.8996265,E,20221111,22.375,114.875,23.859999,2022,11,11
9521,2.7946208,F,20221111,22.375,115.125,24.119999,2022,11,11
9522,1.6819463,A,20221112,22.125,114.625,24.09,2022,11,12
9523,1.3376544,B,20221112,22.125,114.875,24.56,2022,11,12
9524,1.0010022,C,20221112,22.125,115.125,24.91,2022,11,12
9525,2.7455857,D,20221112,22.375,114.625,23.66,2022,11,12
9526,2.6581118,E,20221112,22.375,114.875,23.9,2022,11,12
9527,2.5963347,F,20221112,22.375,115.125,24.16,2022,11,12
9528,1.7305088,A,20221113,22.125,114.625,24.21,2022,11,13
9529,1.3754159,B,20221113,22.125,114.875,24.66,2022,11,13
9530,1.0360985,C,20221113,22.125,115.125,24.98,2022,11,13
9531,2.8334217,D,20221113,22.375,114.625,23.779999,2022,11,13
9532,2.7521315,E,20221113,22.375,114.875,24.0,2022,11,13
9533,2.71835,F,20221113,22.375,115.125,24.26,2022,11,13
9534,1.7883353,A,20221114,22.125,114.625,24.189999,2022,11,14
9535,1.4389817,B,20221114,22.125,114.875,24.609999,2022,11,14
9536,1.1440315,C,20221114,22.125,115.125,24.92,2022,11,14
9537,2.9920187,D,20221114,22.375,114.625,23.72,2022,11,14
9538,2.9621892,E,20221114,22.375,114.875,23.939999,2022,11,14
9539,3.0446894,F,20221114,22.375,115.125,24.17,2022,11,14
9540,1.6166925,A,20221115,22.125,114.625,24.31,2022,11,15
9541,1.2971611,B,20221115,22.125,114.875,24.73,2022,11,15
9542,1.025508,C,20221115,22.125,115.125,25.029999,2022,11,15
9543,2.7238865,D,20221115,22.375,114.625,23.81,2022,11,15
9544,2.6596727,E,20221115,22.375,114.875,24.019999,2022,11,15
9545,2.7306476,F,20221115,22.375,115.125,24.26,2022,11,15
9546,1.5446111,A,20221116,22.125,114.625,24.34,2022,11,16
9547,1.2931539,B,20221116,22.125,114.875,24.779999,2022,11,16
9548,1.0406426,C,20221116,22.125,115.125,25.06,2022,11,16
9549,2.5667932,D,20221116,22.375,114.625,23.869999,2022,11,16
9550,2.5583856,E,20221116,22.375,114.875,24.07,2022,11,16
9551,2.625061,F,20221116,22.375,115.125,24.3,2022,11,16
9552,1.6452078,A,20221117,22.125,114.625,24.49,2022,11,17
9553,1.3796747,B,20221117,22.125,114.875,24.939999,2022,11,17
9554,1.1102134,C,20221117,22.125,115.125,25.23,2022,11,17
9555,2.737024,D,20221117,22.375,114.625,24.029999,2022,11,17
9556,2.6975877,E,20221117,22.375,114.875,24.22,2022,11,17
9557,2.7616565,F,20221117,22.375,115.125,24.48,2022,11,17
9558,1.5971862,A,20221118,22.125,114.625,24.529999,2022,11,18
9559,1.3333292,B,20221118,22.125,114.875,24.99,2022,11,18
9560,1.1034833,C,20221118,22.125,115.125,25.279999,2022,11,18
9561,2.6499727,D,20221118,22.375,114.625,24.109999,2022,11,18
9562,2.619382,E,20221118,22.375,114.875,24.289999,2022,11,18
9563,2.737818,F,20221118,22.375,115.125,24.55,2022,11,18
9564,1.5058078,A,20221119,22.125,114.625,24.58,2022,11,19
9565,1.2542341,B,20221119,22.125,114.875,25.06,2022,11,19
9566,1.0525442,C,20221119,22.125,115.125,25.34,2022,11,19
9567,2.4521415,D,20221119,22.375,114.625,24.17,2022,11,19
9568,2.4006212,E,20221119,22.375,114.875,24.35,2022,11,19
9569,2.4958382,F,20221119,22.375,115.125,24.59,2022,11,19
9570,1.5318553,A,20221120,22.125,114.625,24.57,2022,11,20
9571,1.2628752,B,20221120,22.125,114.875,25.06,2022,11,20
9572,1.0780492,C,20221120,22.125,115.125,25.3,2022,11,20
9573,2.5008867,D,20221120,22.375,114.625,24.22,2022,11,20
9574,2.4270148,E,20221120,22.375,114.875,24.38,2022,11,20
9575,2.5446808,F,20221120,22.375,115.125,24.59,2022,11,20
9576,1.5406829,A,20221121,22.125,114.625,24.6,2022,11,21
9577,1.2708404,B,20221121,22.125,114.875,24.99,2022,11,21
9578,1.089312,C,20221121,22.125,115.125,25.26,2022,11,21
9579,2.5276377,D,20221121,22.375,114.625,24.24,2022,11,21
9580,2.4556458,E,20221121,22.375,114.875,24.38,2022,11,21
9581,2.5872288,F,20221121,22.375,115.125,24.609999,2022,11,21
9582,1.6070828,A,20221122,22.125,114.625,24.71,2022,11,22
9583,1.3241074,B,20221122,22.125,114.875,25.029999,2022,11,22
9584,1.1392831,C,20221122,22.125,115.125,25.279999,2022,11,22
9585,2.662799,D,20221122,22.375,114.625,24.369999,2022,11,22
9586,2.5910728,E,20221122,22.375,114.875,24.48,2022,11,22
9587,2.7492547,F,20221122,22.375,115.125,24.65,2022,11,22
9588,1.6122313,A,20221123,22.125,114.625,24.699999,2022,11,23
9589,1.3357519,B,20221123,22.125,114.875,25.18,2022,11,23
9590,1.1755571,C,20221123,22.125,115.125,25.41,2022,11,23
9591,2.734254,D,20221123,22.375,114.625,24.359999,2022,11,23
9592,2.6754599,E,20221123,22.375,114.875,24.519999,2022,11,23
9593,2.9153569,F,20221123,22.375,115.125,24.949999,2022,11,23
9594,1.8181822,A,20221124,22.125,114.625,24.57,2022,11,24
9595,1.3943285,B,20221124,22.125,114.875,24.859999,2022,11,24
9596,1.3057463,C,20221124,22.125,115.125,25.019999,2022,11,24
9597,2.7177463,D,20221124,22.375,114.625,24.08,2022,11,24
9598,2.3926423,E,20221124,22.375,114.875,24.13,2022,11,24
9599,2.543555,F,20221124,22.375,115.125,24.24,2022,11,24
9600,1.9306153,A,20221125,22.125,114.625,24.32,2022,11,25
9601,1.4649582,B,20221125,22.125,114.875,24.58,2022,11,25
9602,1.3665831,C,20221125,22.125,115.125,24.75,2022,11,25
9603,2.87328,D,20221125,22.375,114.625,23.84,2022,11,25
9604,2.496701,E,20221125,22.375,114.875,23.8,2022,11,25
9605,2.6439648,F,20221125,22.375,115.125,23.83,2022,11,25
9606,1.6922303,A,20221126,22.125,114.625,24.35,2022,11,26
9607,1.409867,B,20221126,22.125,114.875,24.789999,2022,11,26
9608,1.2844118,C,20221126,22.125,115.125,24.97,2022,11,26
9609,2.70784,D,20221126,22.375,114.625,23.74,2022,11,26
9610,2.6043363,E,20221126,22.375,114.875,23.92,2022,11,26
9611,2.8775027,F,20221126,22.375,115.125,24.01,2022,11,26
9612,1.6122248,A,20221127,22.125,114.625,24.619999,2022,11,27
9613,1.3026426,B,20221127,22.125,114.875,25.119999,2022,11,27
9614,1.1962065,C,20221127,22.125,115.125,25.39,2022,11,27
9615,2.469789,D,20221127,22.375,114.625,23.89,2022,11,27
9616,2.310549,E,20221127,22.375,114.875,24.08,2022,11,27
9617,2.5414336,F,20221127,22.375,115.125,24.32,2022,11,27
9618,1.417939,A,20221128,22.125,114.625,24.93,2022,11,28
9619,1.222831,B,20221128,22.125,114.875,25.4,2022,11,28
9620,1.2168851,C,20221128,22.125,115.125,25.689999,2022,11,28
9621,2.205666,D,20221128,22.375,114.625,24.08,2022,11,28
9622,2.1857944,E,20221128,22.375,114.875,24.26,2022,11,28
9623,2.536039,F,20221128,22.375,115.125,24.51,2022,11,28
9624,1.2988318,A,20221129,22.125,114.625,25.09,2022,11,29
9625,0.9772523,B,20221129,22.125,114.875,25.59,2022,11,29
9626,0.7902221,C,20221129,22.125,115.125,25.89,2022,11,29
9627,2.0429606,D,20221129,22.375,114.625,24.3,2022,11,29
9628,1.8434637,E,20221129,22.375,114.875,24.49,2022,11,29
9629,1.844111,F,20221129,22.375,115.125,24.779999,2022,11,29
9630,1.2460706,A,20221130,22.125,114.625,25.0,2022,11,30
9631,0.91411203,B,20221130,22.125,114.875,25.47,2022,11,30
9632,0.72326773,C,20221130,22.125,115.125,25.84,2022,11,30
9633,1.9441768,D,20221130,22.375,114.625,24.18,2022,11,30
9634,1.7198435,E,20221130,22.375,114.875,24.46,2022,11,30
9635,1.7012991,F,20221130,22.375,115.125,24.81,2022,11,30
9636,1.2792931,A,20221201,22.125,114.625,24.63,2022,12,1
9637,0.97005224,B,20221201,22.125,114.875,24.97,2022,12,1
9638,0.8297762,C,20221201,22.125,115.125,25.05,2022,12,1
9639,1.9914694,D,20221201,22.375,114.625,23.65,2022,12,1
9640,1.794029,E,20221201,22.375,114.875,23.75,2022,12,1
9641,1.8767191,F,20221201,22.375,115.125,23.859999,2022,12,1
9642,1.1282252,A,20221202,22.125,114.625,24.269999,2022,12,2
9643,0.91578186,B,20221202,22.125,114.875,24.58,2022,12,2
9644,0.78644145,C,20221202,22.125,115.125,24.59,2022,12,2
9645,1.7275218,D,20221202,22.375,114.625,23.56,2022,12,2
9646,1.6216011,E,20221202,22.375,114.875,23.58,2022,12,2
9647,1.6817737,F,20221202,22.375,115.125,23.539999,2022,12,2
9648,1.0376467,A,20221203,22.125,114.625,24.16,2022,12,3
9649,0.84781104,B,20221203,22.125,114.875,24.46,2022,12,3
9650,0.73297614,C,20221203,22.125,115.125,24.49,2022,12,3
9651,1.5795836,D,20221203,22.375,114.625,23.359999,2022,12,3
9652,1.4846269,E,20221203,22.375,114.875,23.369999,2022,12,3
9653,1.5418296,F,20221203,22.375,115.125,23.39,2022,12,3
9654,1.0586758,A,20221204,22.125,114.625,23.97,2022,12,4
9655,0.8634561,B,20221204,22.125,114.875,24.17,2022,12,4
9656,0.73732996,C,20221204,22.125,115.125,24.3,2022,12,4
9657,1.6189091,D,20221204,22.375,114.625,23.14,2022,12,4
9658,1.5209005,E,20221204,22.375,114.875,23.09,2022,12,4
9659,1.5694985,F,20221204,22.375,115.125,23.17,2022,12,4
9660,1.0267657,A,20221205,22.125,114.625,23.869999,2022,12,5
9661,0.84459835,B,20221205,22.125,114.875,23.769999,2022,12,5
9662,0.72018677,C,20221205,22.125,115.125,23.88,2022,12,5
9663,1.5633036,D,20221205,22.375,114.625,22.97,2022,12,5
9664,1.4815919,E,20221205,22.375,114.875,22.72,2022,12,5
9665,1.530559,F,20221205,22.375,115.125,22.74,2022,12,5
9666,1.0545251,A,20221206,22.125,114.625,23.439999,2022,12,6
9667,0.87697875,B,20221206,22.125,114.875,23.279999,2022,12,6
9668,0.7442824,C,20221206,22.125,115.125,23.42,2022,12,6
9669,1.6157926,D,20221206,22.375,114.625,22.67,2022,12,6
9670,1.5463097,E,20221206,22.375,114.875,22.31,2022,12,6
9671,1.5892758,F,20221206,22.375,115.125,22.32,2022,12,6
9672,1.4335604,A,20221207,22.125,114.625,23.1,2022,12,7
9673,0.8803947,B,20221207,22.125,114.875,23.1,2022,12,7
9674,0.6663611,C,20221207,22.125,115.125,23.42,2022,12,7
9675,2.1984327,D,20221207,22.375,114.625,22.359999,2022,12,7
9676,1.6756605,E,20221207,22.375,114.875,22.08,2022,12,7
9677,1.6102839,F,20221207,22.375,115.125,22.18,2022,12,7
9678,1.3053077,A,20221208,22.125,114.625,23.14,2022,12,8
9679,1.0542792,B,20221208,22.125,114.875,23.289999,2022,12,8
9680,0.84126693,C,20221208,22.125,115.125,23.64,2022,12,8
9681,2.0040677,D,20221208,22.375,114.625,22.35,2022,12,8
9682,1.843894,E,20221208,22.375,114.875,22.22,2022,12,8
9683,1.7697511,F,20221208,22.375,115.125,22.4,2022,12,8
9684,1.5707539,A,20221209,22.125,114.625,23.029999,2022,12,9
9685,1.280423,B,20221209,22.125,114.875,23.38,2022,12,9
9686,1.0460069,C,20221209,22.125,115.125,23.85,2022,12,9
9687,2.2741234,D,20221209,22.375,114.625,22.24,2022,12,9
9688,2.0662925,E,20221209,22.375,114.875,22.26,2022,12,9
9689,1.9748255,F,20221209,22.375,115.125,22.66,2022,12,9
9690,1.6443956,A,20221210,22.125,114.625,22.869999,2022,12,10
9691,1.3023084,B,20221210,22.125,114.875,23.35,2022,12,10
9692,1.066402,C,20221210,22.125,115.125,23.96,2022,12,10
9693,2.3958497,D,20221210,22.375,114.625,22.05,2022,12,10
9694,2.1294208,E,20221210,22.375,114.875,22.199999,2022,12,10
9695,2.0353272,F,20221210,22.375,115.125,22.74,2022,12,10
9696,1.7177466,A,20221211,22.125,114.625,22.76,2022,12,11
9697,1.3508894,B,20221211,22.125,114.875,23.269999,2022,12,11
9698,1.1061252,C,20221211,22.125,115.125,23.769999,2022,12,11
9699,2.5073912,D,20221211,22.375,114.625,21.91,2022,12,11
9700,2.2158332,E,20221211,22.375,114.875,22.039999,2022,12,11
9701,2.1179578,F,20221211,22.375,115.125,22.519999,2022,12,11
9702,1.6573116,A,20221212,22.125,114.625,22.64,2022,12,12
9703,1.3008417,B,20221212,22.125,114.875,23.119999,2022,12,12
9704,1.0696142,C,20221212,22.125,115.125,23.64,2022,12,12
9705,2.3807623,D,20221212,22.375,114.625,21.779999,2022,12,12
9706,2.0771887,E,20221212,22.375,114.875,21.89,2022,12,12
9707,1.9689673,F,20221212,22.375,115.125,22.369999,2022,12,12
9708,1.5270383,A,20221213,22.125,114.625,22.63,2022,12,13
9709,1.1769403,B,20221213,22.125,114.875,22.92,2022,12,13
9710,0.9449035,C,20221213,22.125,115.125,23.38,2022,12,13
9711,2.2025213,D,20221213,22.375,114.625,21.82,2022,12,13
9712,1.9046867,E,20221213,22.375,114.875,21.84,2022,12,13
9713,1.7881491,F,20221213,22.375,115.125,22.22,2022,12,13
9714,1.5947717,A,20221214,22.125,114.625,22.09,2022,12,14
9715,1.2304168,B,20221214,22.125,114.875,22.4,2022,12,14
9716,0.9953177,C,20221214,22.125,115.125,22.789999,2022,12,14
9717,2.338083,D,20221214,22.375,114.625,21.39,2022,12,14
9718,2.045453,E,20221214,22.375,114.875,21.46,2022,12,14
9719,1.9493123,F,20221214,22.375,115.125,21.74,2022,12,14
9720,1.5556661,A,20221215,22.125,114.625,22.39,2022,12,15
9721,1.2142891,B,20221215,22.125,114.875,22.859999,2022,12,15
9722,0.98948526,C,20221215,22.125,115.125,23.279999,2022,12,15
9723,2.2899082,D,20221215,22.375,114.625,21.82,2022,12,15
9724,2.0252683,E,20221215,22.375,114.875,22.09,2022,12,15
9725,1.9469854,F,20221215,22.375,115.125,22.43,2022,12,15
9726,1.5859784,A,20221216,22.125,114.625,22.48,2022,12,16
9727,1.2370728,B,20221216,22.125,114.875,23.1,2022,12,16
9728,1.0058497,C,20221216,22.125,115.125,23.699999,2022,12,16
9729,2.3274233,D,20221216,22.375,114.625,22.0,2022,12,16
9730,2.0530758,E,20221216,22.375,114.875,22.33,2022,12,16
9731,1.9649564,F,20221216,22.375,115.125,22.76,2022,12,16
9732,1.508886,A,20221217,22.125,114.625,22.039999,2022,12,17
9733,1.1800358,B,20221217,22.125,114.875,22.43,2022,12,17
9734,0.9631527,C,20221217,22.125,115.125,22.949999,2022,12,17
9735,2.2150745,D,20221217,22.375,114.625,21.35,2022,12,17
9736,1.9588236,E,20221217,22.375,114.875,21.529999,2022,12,17
9737,1.880764,F,20221217,22.375,115.125,21.83,2022,12,17
9738,1.6683277,A,20221218,22.125,114.625,21.83,2022,12,18
9739,1.3388586,B,20221218,22.125,114.875,22.31,2022,12,18
9740,1.1093544,C,20221218,22.125,115.125,22.71,2022,12,18
9741,2.4316673,D,20221218,22.375,114.625,20.97,2022,12,18
9742,2.1869318,E,20221218,22.375,114.875,21.15,2022,12,18
9743,2.121304,F,20221218,22.375,115.125,21.41,2022,12,18
9744,1.7033689,A,20221219,22.125,114.625,21.539999,2022,12,19
9745,1.3717799,B,20221219,22.125,114.875,22.109999,2022,12,19
9746,1.1429965,C,20221219,22.125,115.125,22.5,2022,12,19
9747,2.4884424,D,20221219,22.375,114.625,20.58,2022,12,19
9748,2.2554414,E,20221219,22.375,114.875,20.74,2022,12,19
9749,2.2153103,F,20221219,22.375,115.125,21.039999,2022,12,19
9750,1.8458614,A,20221220,22.125,114.625,21.48,2022,12,20
